EntityID	PreferredName	AllNames (seperated by '||')
6864	gamma_distribution	gamma_distribution
6865	nonconvex_optimization_problem	nonconvex_optimization_problem
6866	divergence_measure	divergence_measure
6867	hexagonal_grid	hexagonal_grid
6868	state_explosion_problem	state_explosion_problem
6869	power_allocation_policy	power_allocation_policy
6870	signal_to_noise	signal_to_noise
6871	threshold_effect	threshold_effect
6872	vertex_coloring	vertex_coloring
6873	intelligent_control	intelligent_control
6874	virtual_machine_monitor	virtual_machine_monitor
6875	interior_point_method	interior_point_method
6876	medical_care	medical_care
6877	noisy_observation	noisy_observation
6878	data_association_problem	data_association_problem
6879	random_coding_argument	random_coding_argument
6880	analog_signals	analog_signals
6881	transition_probability_matrix	transition_probability_matrix
6882	command_language	command_language
6883	software_configuration_management	software_configuration_management
6884	concurrency_control_mechanism	concurrency_control_mechanism
6885	api_documentation	api_documentation
6886	agile_software_development	agile_software_development
6887	jit_compilation	jit_compilation
6888	dynamic_typing	dynamic_typing
6889	concurrent_data_structures	concurrent_data_structures
6890	critical_sections	critical_sections
6891	numerical_linear_algebra	numerical_linear_algebra
6892	program_debugging	program_debugging
6893	abductive_inference	abductive_inference
6894	maintenance_tasks	maintenance_tasks
6895	architectural_styles	architectural_styles
6896	software_as_a_service	software_as_a_service||saas
6897	test_data_generation	test_data_generation
6898	dependency_relation	dependency_relation
6899	multicore_software_engineering	multicore_software_engineering
6900	extensible_markup_language	extensible_markup_language
6901	hopfield_network	hopfield_network
6902	cache_miss	cache_miss
6903	cad_system	cad_system
6904	software_engineering_practice	software_engineering_practice
6905	developer_productivity	developer_productivity
6906	termination_analysis	termination_analysis
6907	apache_hadoop	apache_hadoop
6908	cognitive_process	cognitive_process
6909	ordered_binary_decision_diagrams	ordered_binary_decision_diagrams
6910	logical_design	logical_design
6911	classification_technique	classification_technique
6912	html_pages	html_pages
6913	automatic_determination	automatic_determination
6914	inthis_paper	inthis_paper
6915	subtype_relation	subtype_relation
6916	dominator_tree	dominator_tree
6917	tractable_reasoning	tractable_reasoning
6918	computational_intractability	computational_intractability
6919	unsupervised_learning_method	unsupervised_learning_method
6920	graph_visualization	graph_visualization
6921	multinomial_logistic_regression	multinomial_logistic_regression
6922	canonical_correlation	canonical_correlation
6923	large_margin_classifiers	large_margin_classifiers
6924	path_integral	path_integral
6925	financial_services	financial_services
6926	generalized_hough_transform	generalized_hough_transform
6927	approximate_pattern_matching	approximate_pattern_matching
6928	call_center	call_center
6929	computational_learning_theory	computational_learning_theory
6930	urban_computing	urban_computing
6931	original_feature_space	original_feature_space
6932	systems_biology	systems_biology
6933	cyber_security	cyber_security
6934	winnow_algorithm	winnow_algorithm
6935	apriori_algorithm	apriori_algorithm
6936	dirichlet_process_mixture_model	dirichlet_process_mixture_model
6937	maximum_likelihood_method	maximum_likelihood_method
6938	stable_model	stable_model
6939	finite_sample_performance	finite_sample_performance
6940	user_search_behavior	user_search_behavior
6941	multiple_hypothesis_testing	multiple_hypothesis_testing
6942	market_basket_analysis	market_basket_analysis
6943	controlled_vocabulary	controlled_vocabulary
6944	bayesian_analysis	bayesian_analysis
6945	set_cover_problem	set_cover_problem
6946	frequent_sequence_mining	frequent_sequence_mining
6947	law_of_large_numbers	law_of_large_numbers
6948	biomedical_literature	biomedical_literature
6949	short_text_classification	short_text_classification
6950	machine_transliteration	machine_transliteration
6951	acm_cikm	acm_cikm
6952	term_occurrence	term_occurrence
6953	exhaustive_evaluation	exhaustive_evaluation
6954	multimedia_information_retrieval	multimedia_information_retrieval
6955	selectional_preference	selectional_preference
6956	genomics_track	genomics_track
6957	last_section	last_section
6958	explicit_semantic_analysis	explicit_semantic_analysis
6959	semantic_memory	semantic_memory
6960	center_of_mass	center_of_mass
6961	focused_crawler	focused_crawler
6962	geographic_information_retrieval	geographic_information_retrieval
6963	wikipedia_category	wikipedia_category
6964	weak_learner	weak_learner
6965	public_discussion	public_discussion
6966	short_term_memory	short_term_memory
6967	integrated_schema	integrated_schema
6968	xml_processing	xml_processing
6969	transparent_object	transparent_object
6970	data_integration_system	data_integration_system
6971	handwritten_digit	handwritten_digit
6972	db2_universal_database	db2_universal_database
6973	search_space_reduction	search_space_reduction
6974	domain_specific_knowledge	domain_specific_knowledge
6975	motion_synthesis	motion_synthesis
6976	negotiation_strategy	negotiation_strategy
6977	integral_operator	integral_operator
6978	probabilistic_distribution	probabilistic_distribution
6979	coordinate_transformation	coordinate_transformation
6980	ambient_space	ambient_space
6981	private_information_retrieval	private_information_retrieval
6982	laplacian_operator	laplacian_operator
6983	radial_basis_function_network	radial_basis_function_network
6984	coefficient_matrix	coefficient_matrix
6985	boolean_matrix_multiplication	boolean_matrix_multiplication
6986	principal_curve	principal_curve
6987	gaussian_markov_random_field	gaussian_markov_random_field
6988	structural_risk_minimization	structural_risk_minimization
6989	automated_theorem_proving	automated_theorem_proving
6990	mobile_agent_systems	mobile_agent_systems
6991	convex_polytopes	convex_polytopes
6992	multicommodity_flow_problem	multicommodity_flow_problem
6993	tree_automaton	tree_automaton
6994	weighted_flow_time	weighted_flow_time
6995	payoff_function	payoff_function
6996	boolean_hypercube	boolean_hypercube
6997	bimatrix_game	bimatrix_game
6998	fixed_graph_h	fixed_graph_h
6999	private_message	private_message
7000	satisfiability_threshold	satisfiability_threshold
7001	finite_model_theory	finite_model_theory
7002	stochastic_differential_equation	stochastic_differential_equation
7003	clique_size	clique_size
7004	lebesgue_measure	lebesgue_measure
7005	irreducible_polynomials	irreducible_polynomials
7006	character_sums	character_sums
7007	affine_group	affine_group
7008	group_algebra	group_algebra
7009	propositional_reasoning	propositional_reasoning
7010	default_theory	default_theory
7011	bp_algorithm	bp_algorithm
7012	laplace_transform	laplace_transform
7013	digital_halftoning	digital_halftoning
7014	hardware_verification	hardware_verification
7015	subfield_subcodes	subfield_subcodes
7016	converse_result	converse_result
7017	sigma-delta_modulation	sigma-delta_modulation
7018	binary_constant_weight_codes	binary_constant_weight_codes
7019	ternary_codes	ternary_codes
7020	gaussian_wiretap_channel	gaussian_wiretap_channel
7021	automatic_target_recognition	automatic_target_recognition
7022	channel_decoding	channel_decoding
7023	lee_weight	lee_weight
7024	periodic_correlation	periodic_correlation
7025	autoregressive_processes	autoregressive_processes
7026	memoryless_gaussian_source	memoryless_gaussian_source
7027	mixing_matrix	mixing_matrix
7028	random_coding_exponent	random_coding_exponent
7029	weighted_least_squares	weighted_least_squares
7030	zero_correlation_zone	zero_correlation_zone
7031	entropy_power	entropy_power
7032	cognitive_interference_channel	cognitive_interference_channel
7033	optimum_quantizer	optimum_quantizer
7034	binary_golay_code	binary_golay_code
7035	permutation_decoding	permutation_decoding
7036	binary_block_code	binary_block_code
7037	diversity_combining	diversity_combining
7038	uniqueness_theorem	uniqueness_theorem
7039	error_control_codes	error_control_codes||ecc
7040	admissible_rate_region	admissible_rate_region
7041	continuous_alphabet	continuous_alphabet
7042	bayes_estimator	bayes_estimator
7043	distortion_criterion	distortion_criterion
7044	shorter_length	shorter_length
7045	bayesian_estimators	bayesian_estimators
7046	oracle_inequality	oracle_inequality
7047	macwilliams_identity	macwilliams_identity
7048	least_squares_estimation	least_squares_estimation
7049	linear_inverse_problems	linear_inverse_problems
7050	arc_length	arc_length
7051	linear_unequal_error_protection	linear_unequal_error_protection
7052	gaussian_graphical_model	gaussian_graphical_model
7053	scaling_function	scaling_function
7054	motion_control	motion_control
7055	augmented_reality_applications	augmented_reality_applications
7056	stereoscopic_display	stereoscopic_display
7057	brain-computer_interface	brain-computer_interface
7058	lidar_data	lidar_data
7059	image_blending	image_blending
7060	medical_image_segmentation	medical_image_segmentation
7061	hierarchical_radiosity	hierarchical_radiosity
7062	spacetime_constraints	spacetime_constraints
7063	multiple_scattering	multiple_scattering
7064	alpha_matte	alpha_matte
7065	epipolar_line	epipolar_line
7066	initial_curve	initial_curve
7067	complex_adaptive_systems	complex_adaptive_systems
7068	multiview_geometry	multiview_geometry
7069	thin_plate_spline	thin_plate_spline
7070	local_image_structure	local_image_structure
7071	material_classification	material_classification
7072	cast_shadow	cast_shadow
7073	blurry_image	blurry_image
7074	bag_of_visual_words	bag_of_visual_words
7075	closed_contour	closed_contour
7076	human_motion_tracking	human_motion_tracking
7077	probabilistic_pca	probabilistic_pca
7078	heat_equation	heat_equation
7079	codebook_generation	codebook_generation
7080	color_palette	color_palette
7081	gender_classification	gender_classification
7082	visual_tracker	visual_tracker
7083	local_manifold_structure	local_manifold_structure
7084	shape_deformation	shape_deformation
7085	static_background	static_background
7086	infrared_imagery	infrared_imagery
7087	uncalibrated_images	uncalibrated_images
7088	reconstructed_image_quality	reconstructed_image_quality
7089	blocking_effect	blocking_effect
7090	algebraic_reconstruction_technique	algebraic_reconstruction_technique
7091	plan_library	plan_library
7092	lexical_acquisition	lexical_acquisition
7093	student_model	student_model
7094	introspective_reasoning	introspective_reasoning
7095	attentional_control	attentional_control
7096	mpls_network	mpls_network||mpls_networks
7097	shared_memory_multiprocessor	shared_memory_multiprocessor||shared_memory_multiprocessors
7098	terrorism	terrorism
7099	acoustics	acoustics
7100	sctp	sctp
7101	cnc	cnc
7102	soc	soc
7103	betweenness	betweenness
7104	teleportation	teleportation
7105	pdb	pdb
7106	hex	hex
7107	composite_signal	composite_signal
7108	development_cycle	development_cycle
7109	geographic_region	geographic_region
7110	networked_sensor_systems	networked_sensor_systems
7111	evolutionary_computing	evolutionary_computing
7112	current_situation	current_situation
7113	flash_storage	flash_storage
7114	medium_access_control_protocol	medium_access_control_protocol
7115	carrier_sense_multiple_access	carrier_sense_multiple_access||csma
7116	daily_activity	daily_activity
7117	solar_energy	solar_energy
7118	underwater_sensor_networks	underwater_sensor_networks
7119	sensor_device	sensor_device
7120	frequency_spectrum	frequency_spectrum
7121	media_access_protocol	media_access_protocol
7122	context_awareness	context_awareness
7123	packet_error_rate	packet_error_rate
7124	underwater_vehicles	underwater_vehicles
7125	dynamic_power_management	dynamic_power_management
7126	localization_technique	localization_technique
7127	fair_comparison	fair_comparison
7128	consumer_electronics	consumer_electronics
7129	biometric_authentication	biometric_authentication
7130	cross-layer_approach	cross-layer_approach
7131	declarative_query_language	declarative_query_language
7132	mobile_robot_navigation	mobile_robot_navigation
7133	noisy_environment	noisy_environment
7134	geographic_area	geographic_area
7135	audio_data	audio_data
7136	channel_impulse_response	channel_impulse_response
7137	intermittent_connectivity	intermittent_connectivity
7138	mesh_routers	mesh_routers
7139	development_effort	development_effort
7140	utility_maximization_problem	utility_maximization_problem
7141	public_keys	public_keys
7142	black_hole	black_hole
7143	high_spectral_efficiency	high_spectral_efficiency
7144	satellite_network	satellite_network
7145	air_traffic_control	air_traffic_control
7146	fiber_optic	fiber_optic
7147	causal_relation	causal_relation
7148	status_report	status_report
7149	network_address_translation	network_address_translation
7150	exponential_backoff	exponential_backoff
7151	replica_placement	replica_placement
7152	interference_temperature	interference_temperature
7153	hop_count	hop_count
7154	queue_management	queue_management
7155	strong_law_of_large_numbers	strong_law_of_large_numbers
7156	cell_loss_probability	cell_loss_probability
7157	hierarchical_cooperation	hierarchical_cooperation
7158	abnormal_behavior	abnormal_behavior
7159	tail_distribution	tail_distribution
7160	cell_loss_rate	cell_loss_rate
7161	wireless_cellular_networks	wireless_cellular_networks
7162	digital_goods	digital_goods
7163	large_deviations_theory	large_deviations_theory
7164	force_field	force_field
7165	multiple_input_multiple_output	multiple_input_multiple_output||mimo
7166	relaying_strategy	relaying_strategy
7167	key_predistribution	key_predistribution
7168	extreme_value_theory	extreme_value_theory
7169	random_delay	random_delay
7170	phase_difference	phase_difference
7171	giant_component	giant_component
7172	renewal_theory	renewal_theory
7173	orthogonal_frequency_division_multiple_access	orthogonal_frequency_division_multiple_access||ofdma
7174	folk_theorem	folk_theorem
7175	mesh_topology	mesh_topology
7176	auction_mechanisms	auction_mechanisms
7177	computer_science_department	computer_science_department
7178	phishing_attacks	phishing_attacks
7179	asymptotic_stability	asymptotic_stability
7180	civil_engineering	civil_engineering
7181	binning_scheme	binning_scheme
7182	process_modeling	process_modeling
7183	bit_stuffing	bit_stuffing
7184	failed_node	failed_node
7185	delaunay_triangulations	delaunay_triangulations
7186	human_intuition	human_intuition
7187	water_resources	water_resources
7188	situational_awareness	situational_awareness
7189	fully_homomorphic_encryption	fully_homomorphic_encryption
7190	3d_imaging	3d_imaging
7191	entity_relationship	entity_relationship
7192	precise_semantics	precise_semantics
7193	development_team	development_team
7194	software_engineering_institute	software_engineering_institute
7195	model-driven_engineering	model-driven_engineering
7196	equivalence_checking	equivalence_checking
7197	autonomic_computing	autonomic_computing
7198	program_repair	program_repair
7199	uml_2.0	uml_2.0
7200	expensive_operation	expensive_operation
7201	program_dependence_graph	program_dependence_graph
7202	galois_connection	galois_connection
7203	social_computing	social_computing
7204	software_teams	software_teams
7205	cognitive_modeling	cognitive_modeling
7206	product_line_engineering	product_line_engineering
7207	java_library	java_library
7208	educational_software	educational_software
7209	computer_viruses	computer_viruses
7210	stochastic_simulation	stochastic_simulation
7211	decision_analysis	decision_analysis
7212	empirical_assessment	empirical_assessment
7213	finite_state_automaton	finite_state_automaton
7214	program_termination	program_termination
7215	service_robots	service_robots
7216	final_section	final_section
7217	blackboard_architecture	blackboard_architecture
7218	membership_function	membership_function
7219	satisfiability_checking	satisfiability_checking
7220	os_kernel	os_kernel
7221	lr_parsing	lr_parsing
7222	pushdown_automaton	pushdown_automaton
7223	inductive_reasoning	inductive_reasoning
7224	multimedia_systems	multimedia_systems
7225	query_execution_plan	query_execution_plan
7226	market_basket_data	market_basket_data
7227	annotated_text	annotated_text
7228	sequential_minimal_optimization	sequential_minimal_optimization
7229	circulant_matrix	circulant_matrix
7230	ad_campaign	ad_campaign
7231	data_mining_process	data_mining_process
7232	crowd_simulation	crowd_simulation
7233	evolutionary_trees	evolutionary_trees
7234	rare_class	rare_class
7235	cellular_automaton	cellular_automaton
7236	medical_history	medical_history
7237	matrix_factorizations	matrix_factorizations
7238	submodular_optimization	submodular_optimization
7239	absolute_difference	absolute_difference
7240	probabilistic_mixture_model	probabilistic_mixture_model
7241	nonparametric_density_estimation	nonparametric_density_estimation
7242	statistical_hypothesis_testing	statistical_hypothesis_testing
7243	high_dimensional_feature_space	high_dimensional_feature_space
7244	cold_start_problem	cold_start_problem
7245	chemical_reaction	chemical_reaction
7246	disaster_management	disaster_management
7247	biomedical_research	biomedical_research
7248	emergency_management	emergency_management
7249	sylvester_equation	sylvester_equation
7250	disease_outbreak	disease_outbreak
7251	wikipedia_page	wikipedia_page
7252	cluster_hypothesis	cluster_hypothesis
7253	information_retrieval_community	information_retrieval_community
7254	unlabeled_training_data	unlabeled_training_data
7255	term_weighting_scheme	term_weighting_scheme
7256	probability_ranking_principle	probability_ranking_principle
7257	intrinsic_geometric_structure	intrinsic_geometric_structure
7258	database_search	database_search
7259	ambiguous_word	ambiguous_word
7260	raw_text	raw_text
7261	wikipedia_article	wikipedia_article
7262	competitive_baselines	competitive_baselines
7263	graph_sparsification	graph_sparsification
7264	bitmap_index	bitmap_index
7265	datalog_programs	datalog_programs
7266	original_dataset	original_dataset
7267	query_point_q	query_point_q
7268	constraint_violation	constraint_violation
7269	external_memory_algorithms	external_memory_algorithms
7270	cosine_transform	cosine_transform
7271	intelligence_analysis	intelligence_analysis
7272	dolap_workshop	dolap_workshop
7273	similarity_calculation	similarity_calculation
7274	kernel_density_estimate	kernel_density_estimate
7275	common_sense_knowledge	common_sense_knowledge
7276	common_subsumers	common_subsumers
7277	linear_threshold_model	linear_threshold_model
7278	matrix_completion_problem	matrix_completion_problem
7279	brute_force_search	brute_force_search
7280	fourier_spectrum	fourier_spectrum
7281	gaussian_random_field	gaussian_random_field
7282	syntactic_parser	syntactic_parser
7283	independent_set_problem	independent_set_problem
7284	conjugate_gradient_method	conjugate_gradient_method
7285	diffusion_tensor_imaging	diffusion_tensor_imaging
7286	expressive_description_logic	expressive_description_logic
7287	recurrence_relation	recurrence_relation
7288	logarithmic_space	logarithmic_space
7289	strong_sense	strong_sense
7290	average_case_complexity	average_case_complexity
7291	augmenting_path	augmenting_path
7292	betti_numbers	betti_numbers
7293	prime_p	prime_p
7294	shortest_vector_problem	shortest_vector_problem
7295	approximation_theory	approximation_theory
7296	hidden_subgroup	hidden_subgroup
7297	hexagonal_lattice	hexagonal_lattice
7298	pointer_machine	pointer_machine
7299	largest_clique	largest_clique
7300	axiomatic_characterization	axiomatic_characterization
7301	contextual_reasoning	contextual_reasoning
7302	bsp_tree	bsp_tree
7303	gaussian_random_variable	gaussian_random_variable
7304	uniform_quantizer	uniform_quantizer
7305	hadamard_matrix	hadamard_matrix
7306	precoding_scheme	precoding_scheme
7307	stationary_gaussian_process	stationary_gaussian_process
7308	differential_detection	differential_detection
7309	rician_fading_channel	rician_fading_channel
7310	shannon_cipher_system	shannon_cipher_system
7311	toeplitz_matrix	toeplitz_matrix
7312	inverse_rendering	inverse_rendering
7313	viterbi_decoder	viterbi_decoder
7314	riccati_equation	riccati_equation
7315	phase_shift_keying	phase_shift_keying||psk
7316	symmetric_matrices	symmetric_matrices
7317	high_nonlinearity	high_nonlinearity
7318	subband_decomposition	subband_decomposition
7319	quantum_hypothesis_testing	quantum_hypothesis_testing
7320	autoregressive_source	autoregressive_source
7321	dirty_paper	dirty_paper
7322	integer_residue_ring	integer_residue_ring
7323	continuous_wavelet_transform	continuous_wavelet_transform
7324	initial_condition	initial_condition
7325	minimax_risk	minimax_risk
7326	noiseless_case	noiseless_case
7327	serial_concatenation	serial_concatenation
7328	differential_operators	differential_operators
7329	hilbert_transform	hilbert_transform
7330	feed_forward	feed_forward
7331	symmetry_group	symmetry_group
7332	linear_dynamic_system	linear_dynamic_system
7333	camera_pose_estimation	camera_pose_estimation
7334	immersive_environment	immersive_environment
7335	multimodal_interaction	multimodal_interaction
7336	soft_tissue	soft_tissue
7337	condensation_algorithm	condensation_algorithm
7338	human_figure	human_figure
7339	conversational_agent	conversational_agent
7340	kinematic_chain	kinematic_chain
7341	parametric_surfaces	parametric_surfaces
7342	view_morphing	view_morphing
7343	high_dynamic_range_imaging	high_dynamic_range_imaging
7344	image_rendering	image_rendering
7345	multiscale_segmentation	multiscale_segmentation
7346	affine_invariance	affine_invariance
7347	random_sample_consensus	random_sample_consensus
7348	thermal_images	thermal_images
7349	geometric_active_contours	geometric_active_contours
7350	image_edge	image_edge
7351	affine_camera	affine_camera
7352	facial_expression_analysis	facial_expression_analysis
7353	severe_occlusion	severe_occlusion
7354	automatic_tracking	automatic_tracking
7355	nonrigid_image_registration	nonrigid_image_registration
7356	speaker_identification	speaker_identification
7357	steerable_pyramid	steerable_pyramid
7358	saliency_estimation	saliency_estimation
7359	chromatic_aberration	chromatic_aberration
7360	yale_face_database	yale_face_database
7361	image_retargeting	image_retargeting
7362	normalized_cross_correlation	normalized_cross_correlation
7363	human_age_estimation	human_age_estimation
7364	blind_image_quality_assessment	blind_image_quality_assessment
7365	dense_depth_map	dense_depth_map
7366	fundamental_matrix_estimation	fundamental_matrix_estimation
7367	multitarget_tracking	multitarget_tracking
7368	annotated_training_data	annotated_training_data
7369	image_degradation	image_degradation
7370	intelligent_robot	intelligent_robot
7371	isar_imaging	isar_imaging
7372	nonmonotonic_inference	nonmonotonic_inference
7373	possibility_theory	possibility_theory
7374	deontic_logic	deontic_logic
7375	virtual_agent	virtual_agent
7376	classical_planner	classical_planner
7377	knowledge_acquisition_tool	knowledge_acquisition_tool
7378	deterministic_parser	deterministic_parser
7379	language_comprehension	language_comprehension
7380	pos_tag	pos_tag
7381	noun_compound	noun_compound
7382	ccg_parser	ccg_parser
7383	ipad	ipad
7384	traceback	traceback
7385	hydrogen	hydrogen
7386	sgml	sgml
7387	radio_waves	radio_waves
7388	accelerometer_data	accelerometer_data
7389	preliminary_experiment	preliminary_experiment
7390	cross_layer	cross_layer
7391	detecting_moving_objects	detecting_moving_objects
7392	wsn_applications	wsn_applications
7393	radio_signal_strength	radio_signal_strength||rss
7394	heterogeneous_wireless_sensor_networks	heterogeneous_wireless_sensor_networks
7395	energy_detection	energy_detection
7396	circuit_switched	circuit_switched
7397	android_platform	android_platform
7398	reasonable_assumption	reasonable_assumption
7399	wireless_access_points	wireless_access_points
7400	software_complexity	software_complexity
7401	smartphone_application	smartphone_application
7402	keynote_speaker	keynote_speaker
7403	human_walking	human_walking
7404	lyapunov_optimization	lyapunov_optimization
7405	longitudinal_study	longitudinal_study
7406	sustainable_development	sustainable_development
7407	mean_opinion_score	mean_opinion_score
7408	security_threats	security_threats
7409	fast_handoff	fast_handoff
7410	spectrum_availability	spectrum_availability
7411	personalized_services	personalized_services
7412	access_control_mechanism	access_control_mechanism
7413	body_area_networks	body_area_networks
7414	multipath_propagation	multipath_propagation
7415	video_quality_assessment	video_quality_assessment
7416	constant_false_alarm_rate	constant_false_alarm_rate
7417	video_communication	video_communication
7418	disaster_recovery	disaster_recovery
7419	phase_shift	phase_shift
7420	particle_filter_framework	particle_filter_framework
7421	cloud_infrastructure	cloud_infrastructure
7422	conformance_testing	conformance_testing
7423	packet_switched_network	packet_switched_network
7424	conflicting_objectives	conflicting_objectives
7425	fifo_queue	fifo_queue
7426	real_time_systems	real_time_systems
7427	service_architecture	service_architecture
7428	ethernet_networks	ethernet_networks
7429	internet_routers	internet_routers
7430	hierarchical_system	hierarchical_system
7431	receive_diversity	receive_diversity
7432	panel_session	panel_session
7433	random_oracle	random_oracle
7434	lt_codes	lt_codes
7435	processor_scheduling	processor_scheduling
7436	phased_array	phased_array
7437	p2p_file_sharing	p2p_file_sharing
7438	switched_delay_lines	switched_delay_lines
7439	random_linear_coding	random_linear_coding
7440	multipacket_reception	multipacket_reception
7441	bottleneck_bandwidth	bottleneck_bandwidth
7442	ieee_802.11e	ieee_802.11e
7443	myopic_policy	myopic_policy
7444	nonlinear_optimization_problem	nonlinear_optimization_problem
7445	rs_code	rs_code
7446	energy_dissipation	energy_dissipation
7447	supply_and_demand	supply_and_demand
7448	transient_behavior	transient_behavior
7449	epidemic_routing	epidemic_routing
7450	sybil_attack	sybil_attack
7451	uml_diagrams	uml_diagrams
7452	erasure_coding	erasure_coding
7453	fuzzy_system	fuzzy_system
7454	duality_theory	duality_theory
7455	queuing_system	queuing_system
7456	anomaly_detector	anomaly_detector
7457	leaf_node	leaf_node
7458	stochastic_programming	stochastic_programming
7459	lyapunov_functions	lyapunov_functions
7460	multiuser_receiver	multiuser_receiver
7461	failure_diagnosis	failure_diagnosis
7462	error_accumulation	error_accumulation
7463	loop_closure	loop_closure
7464	centroidal_voronoi_tessellation	centroidal_voronoi_tessellation
7465	software_process_modeling	software_process_modeling
7466	commercial_product	commercial_product
7467	object_oriented_programming	object_oriented_programming
7468	generic_programming	generic_programming
7469	game_ai	game_ai
7470	software_transactional_memory	software_transactional_memory
7471	computer_programming	computer_programming
7472	automatic_translation	automatic_translation
7473	java_pathfinder	java_pathfinder
7474	multiple_regression	multiple_regression
7475	component-based_software_engineering	component-based_software_engineering
7476	simulink_models	simulink_models
7477	software_development_teams	software_development_teams
7478	runtime_monitoring	runtime_monitoring
7479	past_history	past_history
7480	compositional_verification	compositional_verification
7481	runtime_verification	runtime_verification
7482	composite_service	composite_service
7483	model_driven_engineering	model_driven_engineering||mde
7484	social_software	social_software
7485	change_history	change_history
7486	microblogging_service	microblogging_service
7487	hardware_acceleration	hardware_acceleration
7488	structured_query_language	structured_query_language||sql
7489	design_automation	design_automation
7490	service-oriented_architecture	service-oriented_architecture
7491	introductory_programming	introductory_programming
7492	collaboration_network	collaboration_network
7493	combinational_circuits	combinational_circuits
7494	compact_model	compact_model
7495	coq_proof_assistant	coq_proof_assistant
7496	cache_coherence	cache_coherence
7497	timed_automaton	timed_automaton
7498	eventual_consistency	eventual_consistency
7499	tree_transducers	tree_transducers
7500	enforcement_mechanisms	enforcement_mechanisms
7501	negative_transfer	negative_transfer
7502	confusion_matrix	confusion_matrix
7503	square_loss	square_loss
7504	kernel_fisher_discriminant_analysis	kernel_fisher_discriminant_analysis
7505	drug_design	drug_design
7506	hamming_loss	hamming_loss
7507	margin_maximization	margin_maximization
7508	principal_geodesic_analysis	principal_geodesic_analysis
7509	dna_sequencing	dna_sequencing
7510	mdl_principle	mdl_principle
7511	rough_set_theory	rough_set_theory
7512	svm_model	svm_model
7513	aggregation_operators	aggregation_operators
7514	contingency_table	contingency_table
7515	highest_probability	highest_probability
7516	transaction_database	transaction_database
7517	click_log	click_log
7518	portfolio_theory	portfolio_theory
7519	taylor_series_expansion	taylor_series_expansion
7520	unlabeled_sample	unlabeled_sample
7521	random_forest_classifier	random_forest_classifier
7522	microblog_search	microblog_search
7523	image_search_engine	image_search_engine
7524	spontaneous_conversational_speech	spontaneous_conversational_speech
7525	search_personalization	search_personalization
7526	spam_messages	spam_messages
7527	probability_density_estimation	probability_density_estimation
7528	audio_content	audio_content
7529	levenshtein_distance	levenshtein_distance
7530	search_engine_result_page	search_engine_result_page
7531	video_contents	video_contents
7532	xml_format	xml_format
7533	paired_comparison	paired_comparison
7534	l1_distance	l1_distance
7535	translation_ambiguity	translation_ambiguity
7536	hierarchical_bayesian_framework	hierarchical_bayesian_framework
7537	dom_tree	dom_tree
7538	eeg_signals	eeg_signals
7539	annotated_dataset	annotated_dataset
7540	querying_xml_data	querying_xml_data
7541	stream_processing_systems	stream_processing_systems
7542	projection_operator	projection_operator
7543	xquery_engine	xquery_engine
7544	natural_phenomena	natural_phenomena
7545	relational_dbmss	relational_dbmss
7546	database_designer	database_designer
7547	commercial_dbms	commercial_dbms
7548	direct_marketing	direct_marketing
7549	data_warehouse_design	data_warehouse_design
7550	agent-based_approach	agent-based_approach
7551	agent_communication_language	agent_communication_language
7552	pivot_language	pivot_language
7553	tractable_inference	tractable_inference
7554	bidding_strategy	bidding_strategy
7555	quantile_regression	quantile_regression
7556	sample_covariance_matrix	sample_covariance_matrix
7557	hidden_markov_random_field	hidden_markov_random_field
7558	rademacher_complexity	rademacher_complexity
7559	hierarchical_hidden_markov_model	hierarchical_hidden_markov_model
7560	recursive_formula	recursive_formula
7561	minimum_message_length	minimum_message_length
7562	convex_polygon	convex_polygon
7563	kripke_structure	kripke_structure
7564	tutte_polynomial	tutte_polynomial
7565	hamiltonian_cycle	hamiltonian_cycle
7566	very_large_scale_integration	very_large_scale_integration||vlsi
7567	diophantine_approximation	diophantine_approximation
7568	isoperimetric_inequality	isoperimetric_inequality
7569	discrete_logarithm_problem	discrete_logarithm_problem
7570	average_flow_time	average_flow_time
7571	graph_isomorphism_problem	graph_isomorphism_problem
7572	diagonal_matrix	diagonal_matrix
7573	polynomial_interpolation	polynomial_interpolation
7574	hidden_surface_removal	hidden_surface_removal
7575	prime_order	prime_order
7576	invariance_principle	invariance_principle
7577	primitive_root	primitive_root
7578	disjunctive_logic_programming	disjunctive_logic_programming
7579	mellin_transform	mellin_transform
7580	orthogonal_matrices	orthogonal_matrices
7581	tsallis_entropy	tsallis_entropy
7582	actual_minimum_distance	actual_minimum_distance
7583	weibull_distribution	weibull_distribution
7584	candidate_codewords	candidate_codewords
7585	division_algebra	division_algebra
7586	ergodic_theory	ergodic_theory
7587	noncoherent_communication	noncoherent_communication
7588	sequential_hypothesis_testing	sequential_hypothesis_testing
7589	computational_cutoff_rate	computational_cutoff_rate
7590	bandpass_filter	bandpass_filter
7591	feedback_shift_register	feedback_shift_register
7592	fixed_distortion_level	fixed_distortion_level
7593	laplacian_pyramid	laplacian_pyramid
7594	interference_power	interference_power
7595	gaussian_scale_mixture	gaussian_scale_mixture
7596	belief_propagation_decoding	belief_propagation_decoding
7597	walsh_functions	walsh_functions
7598	bayes_decision_rule	bayes_decision_rule
7599	amplitude_modulation	amplitude_modulation
7600	lagrange_multiplier_method	lagrange_multiplier_method
